价格,面积,编号,户型,楼层,位置1,位置2,小区,地铁,每平米价格
3660.0,18.0,29048-B,4室1卫,9/11层,丰台区,首经贸,万年花城二期,"地铁：距10号线,房山线首经贸站350米",203.33333333333334
2440.0,13.0,30156-B,4室1卫,10/12层,朝阳区,小红门,燕归宁馨园,地铁：距亦庄线小红门站1200米,187.69230769230768
1110.0,7.0,32303-A,5室1卫,3/19层,房山区,广阳城,北京城建国誉府,地铁：距房山线广阳城站1200米,158.57142857142858
3280.0,23.0,3290-D,4室1卫,4/18层,朝阳区,北工大西门,双龙南里,地铁：距14号线东段北工大西门站450米,142.6086956521739
1860.0,15.0,33166-C,4室1卫,2/8层,房山区,良乡大学城北,金地朗悦悦园,地铁：距房山线良乡大学城北站950米,124.0
1690.0,9.0,27838-D,4室1卫,2/15层,朝阳区,东坝中街,金驹家园,地铁：距6号线褡裢坡站4200米,187.77777777777777
1320.0,8.0,39386-A,6室2卫,6/6层,顺义区,石门,澜西园,地铁：距15号线石门站2200米,165.0
2740.0,14.0,39487-B,4室1卫,14/15层,大兴区,万源街,鹿鸣苑,地铁：距亦庄线万源街站550米,195.71428571428572
2140.0,11.0,38079-A,3室1卫,2/5层,大兴区,高米店北,郁花园二里,地铁：距4号线大兴线高米店北站200米,194.54545454545453
3840.0,48.0,41743-A,1室1卫,18/21层,丰台区,张郭庄,红山郡,地铁：距14号线西段张郭庄站1750米,80.0
1320.0,14.0,42154-A,3室1卫,15/18层,房山区,阎村,天恒乐活城,地铁：距燕房线阎村站200米,94.28571428571429
2240.0,15.0,50842-D,5室1卫,4/6层,大兴区,枣园,那尔水晶城,地铁：距4号线大兴线枣园站650米,149.33333333333334
3240.0,21.0,52034-A,2室1卫,5/16层,石景山区,古城,古城南里,地铁：距1号线古城站100米,154.28571428571428
1960.0,6.0,5302-B,3室1卫,20/23层,朝阳区,双桥,金隅康惠园,地铁：距八通线双桥站600米,326.6666666666667
2530.0,9.0,55447-A,3室1卫,2/6层,丰台区,北京南站,马家堡路8号院,"地铁：距4号线大兴线,14号线东段北京南站站600米",281.1111111111111
1880.0,10.0,57791-C,3室1卫,1/6层,顺义区,花梨坎,三山新新家园,地铁：距15号线花梨坎站2100米,188.0
1900.0,8.0,58465-A,2室1卫,3/7层,通州区,梨园,公庄小区,地铁：距八通线梨园站1200米,237.5
3980.0,19.0,59349-A,2室1卫,14/14层,朝阳区,金台路,延静西里,"地铁：距6号线,14号线东段金台路站450米",209.47368421052633
2840.0,11.0,69671-C,3室1卫,2/27层,朝阳区,常营,北辰福第中区,地铁：距6号线常营站450米,258.1818181818182
1530.0,8.0,61593-B,4室1卫,11/15层,房山区,长阳,馨然嘉园三区,地铁：距房山线长阳站1000米,191.25
2830.0,17.0,70170-B,3室1卫,4/6层,石景山区,八角游乐园,老山西里,地铁：距1号线八角游乐园站500米,166.47058823529412
4840.0,48.0,8087-A,1室1卫,6/23层,朝阳区,草房,北京像素,地铁：距6号线草房站300米,100.83333333333333
2700.0,8.0,80776-B,3室1卫,4/22层,朝阳区,东风北桥,驼房营南里,"地铁：距14号线东段,平谷线东风北桥站1450米",337.5
3110.0,11.0,9386-B,3室1卫,8/25层,朝阳区,阜通,方舟苑,地铁：距14号线东段阜通站1500米,282.72727272727275
3700.0,17.0,9386-C,3室1卫,8/25层,朝阳区,阜通,方舟苑,地铁：距14号线东段阜通站1500米,217.64705882352942
2830.0,16.0,118883-B,3室1卫,5/7层,朝阳区,成寿寺,嘉和人家,地铁：距10号线成寿寺站750米,176.875
1340.0,11.0,119110-C,3室1卫,3/10层,房山区,良乡大学城,东羊庄新村,地铁：距房山线良乡大学城站1200米,121.81818181818181
3620.0,16.0,121336-A,2室1卫,12/25层,丰台区,蒲黄榆,芳古园一区,"地铁：距5号线,14号线东段蒲黄榆站350米",226.25
3080.0,16.0,124860-B,2室1卫,8/12层,石景山区,八角游乐园,久筑物业,地铁：距1号线玉泉路站2600米,192.5
2760.0,12.0,11207-B,3室1卫,25/28层,通州区,物资学院路,新建村小区,地铁：距6号线物资学院路站550米,230.0
3140.0,9.0,130344-A,3室1卫,7/8层,海淀区,西二旗,燕尚园,"地铁：距13号线,昌平线西二旗站750米",348.8888888888889
3250.0,19.0,11937-B,3室1卫,4/6层,朝阳区,星火,姚家园西里3号院,"地铁：距3号线,20号线星火站350米",171.05263157894737
4300.0,20.0,135510-A,2室1卫,2/6层,朝阳区,安立路,慧忠里,地铁：距15号线安立路站700米,215.0
2990.0,21.0,140653-A,2室1卫,1/6层,丰台区,科怡路,保温段住宅小区,地铁：距9号线科怡路站1550米,142.38095238095238
2240.0,15.0,143679-A,3室1卫,9/12层,通州区,土桥,金隅花石匠,地铁：距八通线土桥站1100米,149.33333333333334
2890.0,20.0,12973-D,5室1卫,3/9层,顺义区,国展,翠竹新村,地铁：距15号线国展站1800米,144.5
2820.0,10.0,145752-B,2室1卫,6/12层,通州区,物资学院路,新建村小区,地铁：距6号线物资学院路站550米,282.0
3220.0,11.0,146202-A,2室1卫,4/6层,朝阳区,劲松,劲松七区,地铁：距10号线劲松站1150米,292.72727272727275
6900.0,97.0,146720-A,2室1卫,1/6层,丰台区,大红门,建欣苑三里,"地铁：距8号线南段,10号线大红门站500米",71.1340206185567
2460.0,9.0,147639-B,3室1卫,14/24层,丰台区,科怡路,南极星,地铁：距9号线科怡路站650米,273.3333333333333
2630.0,11.0,147585-B,3室1卫,25/27层,石景山区,古城,长安家园,地铁：距1号线古城站300米,239.0909090909091
3550.0,18.0,147604-B,2室1卫,3/6层,丰台区,马家堡,翠林二里,地铁：距4号线大兴线马家堡站750米,197.22222222222223
2330.0,8.0,154675-B,3室1卫,3/6层,昌平区,回龙观东大街,霍营小区,地铁：距8号线回龙观东大街站850米,291.25
2470.0,10.0,14761-B,3室1卫,13/27层,朝阳区,褡裢坡,泰福苑二区,地铁：距6号线褡裢坡站700米,247.0
2440.0,13.0,16397-C,3室1卫,3/16层,丰台区,新宫,公园懿府,"地铁：距4号线大兴线,19号线新宫站2400米",187.69230769230768
2890.0,17.0,21324-A,2室1卫,2/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米,170.0
2440.0,13.0,20032-A,3室1卫,2/24层,丰台区,樊羊路,花香东苑,地铁：距房山线樊羊路站450米,187.69230769230768
2740.0,8.0,263-E,6室2卫,1/6层,朝阳区,惠新西街北口,惠新西街小区,地铁：距5号线惠新西街北口站350米,342.5
2470.0,9.0,2264-B,4室1卫,18/18层,昌平区,回龙观东大街,紫金新干线四期,地铁：距8号线回龙观东大街站1400米,274.44444444444446
1750.0,11.0,21215-A,5室1卫,2/13层,顺义区,南法信,焦各庄街2号院,地铁：距15号线南法信站950米,159.0909090909091
2410.0,13.0,35370-B,3室1卫,17/19层,昌平区,朱辛庄,TBD万科天地,"地铁：距昌平线,8号线朱辛庄站200米",185.3846153846154
2230.0,17.0,35737-B,2室1卫,4/6层,顺义区,顺义,石园西区,地铁：距15号线顺义站2300米,131.1764705882353
2460.0,10.0,35116-B,3室1卫,13/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米,246.0
2520.0,17.0,3557-D,6室2卫,6/6层,朝阳区,星火,姚家园西里5号院,"地铁：距3号线,20号线星火站600米",148.23529411764707
2020.0,8.0,37781-B,3室1卫,8/25层,大兴区,亦庄桥,南海雅苑北区,地铁：距亦庄线荣京东街站2850米,252.5
2700.0,17.0,42665-B,2室1卫,4/4层,昌平区,龙泽,二拨子新村东区,地铁：距13号线龙泽站1750米,158.8235294117647
2670.0,11.0,43520-C,3室1卫,13/26层,丰台区,方庄,芳城园一区,地铁：距14号线东段方庄站550米,242.72727272727272
3020.0,18.0,48376-B,4室1卫,7/27层,丰台区,方庄,芳城园一区,地铁：距14号线东段方庄站550米,167.77777777777777
2160.0,14.0,48147-D,4室1卫,1/6层,大兴区,万源街,小康家园,地铁：距亦庄线万源街站2350米,154.28571428571428
2570.0,14.0,51256-C,3室1卫,1/16层,丰台区,新宫,德鑫嘉园二期,"地铁：距4号线大兴线,19号线新宫站700米",183.57142857142858
3350.0,7.0,59276-D,4室1卫,3/34层,朝阳区,大望路,阳光100,"地铁：距1号线,14号线东段大望路站400米",478.57142857142856
2690.0,11.0,61310-B,3室1卫,16/22层,朝阳区,青年路,丽景馨居,地铁：距6号线青年路站800米,244.54545454545453
1580.0,10.0,64212-A,3室1卫,4/6层,通州区,北运河西,玉桥东路30号院,地铁：距6号线北运河西站950米,158.0
3290.0,20.0,70760-A,2室1卫,4/6层,朝阳区,立水桥,立水桥甲2号地质大院,"地铁：距13号线,5号线立水桥站600米",164.5
1650.0,16.0,73788-C,3室1卫,2/14层,房山区,篱笆房,加州水郡三期,地铁：距房山线篱笆房站2200米,103.125
3140.0,13.0,74804-B,4室1卫,9/21层,朝阳区,红庙,延静里中街,"地铁：距6号线,14号线东段金台路站800米",241.53846153846155
1640.0,8.0,77732-D,4室1卫,8/11层,通州区,通运门,京贸家园,地铁：距6号线通运门站2650米,205.0
2540.0,16.0,79830-A,2室1卫,4/6层,石景山区,金安桥,模式口西里,"地铁：距1号线,6号线苹果园站2200米",158.75
2630.0,12.0,9179-A,3室1卫,14/22层,朝阳区,褡裢坡,定福家园北里,地铁：距6号线褡裢坡站200米,219.16666666666666
2430.0,6.0,117355-C,3室1卫,3/6层,海淀区,海淀五路居,永金里小区,地铁：距6号线海淀五路居站1300米,405.0
4350.0,19.0,10652-C,3室1卫,5/33层,朝阳区,四惠,东恒时代一期,"地铁：距1号线,八通线四惠站150米",228.94736842105263
2780.0,16.0,125053-A,4室1卫,5/6层,海淀区,田村,玉海园三里,地铁：距6号线田村站1200米,173.75
2540.0,12.0,11131-C,3室1卫,5/5层,朝阳区,黄渠,常营民族家园CDF区,地铁：距6号线黄渠站750米,211.66666666666666
2860.0,8.0,129023-C,3室1卫,3/6层,海淀区,五棵松,永定路西里,地铁：距1号线玉泉路站900米,357.5
3210.0,15.0,133960-D,4室1卫,3/6层,朝阳区,高碑店,兴隆家园,地铁：距八通线高碑店站600米,214.0
2730.0,17.0,140177-B,3室1卫,3/6层,丰台区,丰台东大街,北大地三里,地铁：距9号线丰台东大街站1000米,160.58823529411765
2400.0,9.0,144697-C,3室1卫,3/25层,朝阳区,焦化厂,燕保祈东家园二期,地铁：距7号线焦化厂站400米,266.6666666666667
3500.0,15.0,146202-B,2室1卫,4/6层,朝阳区,劲松,劲松七区,地铁：距10号线劲松站1150米,233.33333333333334
2640.0,12.0,13721-C,4室1卫,4/6层,昌平区,回龙观,金榜园,地铁：距13号线回龙观站1200米,220.0
2050.0,12.0,154414-C,3室0卫,5/8层,通州区,梨园,柳岸方园,地铁：距八通线梨园站950米,170.83333333333334
3110.0,15.0,18204-B,3室1卫,6/18层,朝阳区,化工,官悦欣园B区,地铁：距7号线化工站700米,207.33333333333334
2570.0,23.0,19604-D,4室1卫,6/16层,顺义区,顺义,石园南区,地铁：距15号线顺义站2600米,111.73913043478261
2980.0,12.0,22836-C,3室1卫,4/6层,朝阳区,星火,姚家园西里5号院,"地铁：距3号线,20号线星火站600米",248.33333333333334
3630.0,16.0,23312-A,3室1卫,4/6层,朝阳区,望京,南湖中园小区,"地铁：距14号线东段,15号线望京站700米",226.875
2400.0,14.0,24013-C,4室1卫,3/15层,朝阳区,东坝中街,金驹家园,地铁：距6号线褡裢坡站4200米,171.42857142857142
2990.0,16.0,17969-B,3室1卫,2/6层,朝阳区,立水桥南,佳运园一期,"地铁：距13号线,5号线立水桥站1250米",186.875
2200.0,18.0,29168-A,3室1卫,2/6层,通州区,通州北关,东潞苑,地铁：距6号线通州北关站2350米,122.22222222222223
1960.0,11.0,30392-B,3室1卫,18/22层,通州区,万盛西,大方居,地铁：距7号线万盛西站1350米,178.1818181818182
2590.0,8.0,28123-C,4室1卫,12/28层,昌平区,龙泽,回龙观新村东区,"地铁：距13号线,昌平线西二旗站1250米",323.75
1890.0,12.0,33781-C,3室1卫,5/19层,通州区,物资学院路,金地格林格林,地铁：距6号线物资学院路站2950米,157.5
2490.0,13.0,3120-B,3室1卫,1/8层,朝阳区,孙河,康营小区,地铁：距15号线孙河站1000米,191.53846153846155
2560.0,11.0,37976-B,2室1卫,4/5层,朝阳区,褡裢坡,定福庄北里2号院,地铁：距6号线褡裢坡站750米,232.72727272727272
3200.0,15.0,388-A,3室1卫,23/30层,昌平区,龙泽,融泽嘉园2号院,"地铁：距13号线,昌平线西二旗站1750米",213.33333333333334
2900.0,13.0,39324-B,3室1卫,21/26层,朝阳区,常营,保利嘉园3号院,地铁：距6号线常营站800米,223.07692307692307
2400.0,9.0,40510-A,3室1卫,1/6层,朝阳区,褡裢坡,三间房西里,地铁：距6号线褡裢坡站800米,266.6666666666667
2350.0,12.0,44810-B,2室1卫,1/15层,顺义区,花梨坎,枫泉花园,地铁：距15号线花梨坎站700米,195.83333333333334
3180.0,23.0,4233-A,3室1卫,5/5层,朝阳区,黄渠,常营民族家园B区,地铁：距6号线黄渠站800米,138.2608695652174
1980.0,10.0,46784-B,3室1卫,4/6层,大兴区,旧宫,清欣园甲区,地铁：距亦庄线旧宫站1600米,198.0
2470.0,9.0,48143-A,3室1卫,18/20层,朝阳区,褡裢坡,福盈家园3号院,地铁：距6号线褡裢坡站450米,274.44444444444446
1710.0,13.0,47765-A,2室1卫,5/6层,昌平区,昌平,鼓楼北街3号院,地铁：距昌平线昌平站800米,131.53846153846155
2790.0,11.0,48547-B,2室1卫,2/5层,丰台区,纪家庙,郑王坟141号院,地铁：距10号线纪家庙站750米,253.63636363636363
2890.0,13.0,50265-C,3室1卫,12/22层,丰台区,泥洼,盛鑫嘉园,地铁：距10号线泥洼站50米,222.30769230769232
3040.0,9.0,51878-C,4室1卫,16/28层,朝阳区,望京,望京西园一区,"地铁：距14号线东段,15号线望京站850米",337.77777777777777
2040.0,11.0,60942-B,3室1卫,14/26层,通州区,果园,通广嘉园,地铁：距八通线果园站1450米,185.45454545454547
2400.0,9.0,61693-B,3室1卫,13/16层,丰台区,菜户营,鹏润家园,地铁：距7号线广安门内站2400米,266.6666666666667
2580.0,12.0,6318-D,4室1卫,15/19层,朝阳区,成寿寺,静馨嘉苑,地铁：距10号线成寿寺站400米,215.0
2560.0,12.0,67404-B,3室1卫,21/28层,通州区,物资学院路,新建村二期,地铁：距6号线物资学院路站550米,213.33333333333334
4860.0,27.0,69886-A,1室1卫,8/23层,丰台区,蒲黄榆,gogo新世代,"地铁：距5号线,14号线东段蒲黄榆站100米",180.0
1750.0,12.0,73622-B,3室1卫,1/6层,通州区,万盛东,群芳三园,地铁：距7号线万盛东站1100米,145.83333333333334
2900.0,15.0,75324-D,4室1卫,3/6层,丰台区,科怡路,怡海花园恒丰园,地铁：距9号线科怡路站550米,193.33333333333334
2080.0,11.0,79456-D,4室1卫,1/5层,大兴区,高米店南,兴涛社区,地铁：距4号线大兴线高米店南站600米,189.0909090909091
3810.0,25.0,9584-B,4室1卫,7/11层,丰台区,角门西,瑞丽江畔,"地铁：距10号线,4号线大兴线角门西站350米",152.4
2390.0,9.0,9576-B,3室1卫,5/20层,朝阳区,成寿寺,方庄南路18号院,地铁：距10号线成寿寺站700米,265.55555555555554
2100.0,8.0,121988-C,4室1卫,11/22层,朝阳区,双合,建工双合家园,地铁：距7号线双合站350米,262.5
2640.0,15.0,1020-C,4室2卫,1/20层,昌平区,天通苑南,天通苑西一区,地铁：距5号线天通苑南站150米,176.0
1400.0,10.0,125395-B,4室1卫,2/9层,房山区,良乡大学城北,金地朗悦悦园,地铁：距房山线良乡大学城北站950米,140.0
1850.0,13.0,11042-A,4室1卫,1/6层,顺义区,石门,前进花园玉兰苑,地铁：距15号线石门站650米,142.30769230769232
2950.0,21.0,138066-C,3室1卫,2/6层,丰台区,丰台站,汇丰家园,"地铁：距10号线,16号线丰台站站650米",140.47619047619048
3040.0,12.0,138811-A,3室1卫,20/22层,海淀区,永泰庄,清景园,地铁：距8号线永泰庄站850米,253.33333333333334
2780.0,16.0,143810-C,4室1卫,5/8层,昌平区,天通苑,天通苑北一区,地铁：距5号线天通苑站350米,173.75
3900.0,17.0,141834-A,3室1卫,4/6层,朝阳区,光熙门,西坝河北里,地铁：距13号线光熙门站500米,229.41176470588235
2610.0,12.0,145138-B,2室1卫,3/6层,石景山区,古城,古城北路,地铁：距1号线古城站1150米,217.5
2040.0,11.0,141105-C,3室1卫,13/16层,丰台区,东高地,益丰园,地铁：距8号线南段东高地站750米,185.45454545454547
1670.0,14.0,140805-A,3室1卫,4/6层,通州区,通州北关,东潞苑,地铁：距6号线通州北关站2350米,119.28571428571429
1900.0,9.0,149883-A,2室1卫,5/6层,通州区,北运河西,玉桥中路甲2号院,地铁：距6号线北运河西站850米,211.11111111111111
8590.0,96.0,152158-A,2室1卫,27/30层,朝阳区,青年路,国美第一城3号院,地铁：距6号线青年路站1200米,89.47916666666667
2320.0,14.0,153698-D,4室1卫,17/25层,石景山区,杨庄,海特花园小区,"地铁：距1号线,6号线苹果园站1400米",165.71428571428572
1740.0,12.0,153850-D,4室2卫,2/6层,顺义区,顺义,双兴南区,地铁：距15号线顺义站1000米,145.0
1980.0,8.0,156972-B,3室1卫,17/18层,大兴区,荣昌东街,南海家园三里,地铁：距亦庄线荣昌东街站3150米,247.5
2330.0,12.0,157760-C,3室1卫,17/25层,大兴区,西红门,鸿坤理想城八期,地铁：距4号线大兴线西红门站1250米,194.16666666666666
3350.0,20.0,1598-E,5室1卫,8/28层,朝阳区,青年路,甘露家园,地铁：距6号线青年路站700米,167.5
3650.0,12.0,16585-A,2室1卫,7/16层,西城区,车公庄西,扣钟北里,地铁：距6号线车公庄西站600米,304.1666666666667
1660.0,9.0,18690-A,4室1卫,5/20层,昌平区,天通苑北,龙冠冠华苑一区,地铁：距5号线天通苑北站3950米,184.44444444444446
2260.0,15.0,20943-B,3室1卫,4/11层,通州区,梨园,梨园新村,地铁：距八通线梨园站550米,150.66666666666666
2540.0,16.0,21949-B,3室1卫,2/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米,158.75
7300.0,63.0,24643-A,2室1卫,5/6层,朝阳区,金台路,甜水园街,"地铁：距6号线,14号线东段金台路站500米",115.87301587301587
3860.0,28.0,2384-E,5室2卫,15/26层,朝阳区,黄渠,柏林爱乐二期,地铁：距6号线黄渠站850米,137.85714285714286
2430.0,13.0,27975-B,3室1卫,1/14层,海淀区,北安河,安河家园四里,地铁：距16号线北安河站550米,186.92307692307693
